filename,max_x,max_y,min_x,min_y,label
AgNOR_2916.tiff,186,605,161,575,1
AgNOR_2916.tiff,144,576,113,549,2
AgNOR_2916.tiff,139,549,109,519,3
AgNOR_2916.tiff,114,604,89,579,1
AgNOR_2916.tiff,106,677,85,653,0
AgNOR_2916.tiff,67,646,41,621,1
AgNOR_2916.tiff,103,576,77,546,1
AgNOR_2916.tiff,64,592,47,565,1
AgNOR_2916.tiff,184,646,151,616,5
AgNOR_2916.tiff,49,745,26,719,0
AgNOR_2916.tiff,84,775,62,750,1
AgNOR_2916.tiff,205,728,177,698,5
AgNOR_2916.tiff,275,691,251,660,6
AgNOR_2916.tiff,242,754,219,728,1
AgNOR_2916.tiff,285,769,258,738,2
AgNOR_2916.tiff,275,725,250,703,1
AgNOR_2916.tiff,307,698,278,668,5
AgNOR_2916.tiff,330,720,303,691,4
AgNOR_2916.tiff,307,738,278,707,3
AgNOR_2916.tiff,341,668,305,647,2
AgNOR_2916.tiff,397,680,374,661,1
AgNOR_2916.tiff,437,688,409,658,1
AgNOR_2916.tiff,407,698,382,678,2
AgNOR_2916.tiff,427,723,396,695,2
AgNOR_2916.tiff,464,745,432,713,4
AgNOR_2916.tiff,484,742,458,696,3
AgNOR_2916.tiff,502,764,478,738,3
AgNOR_2916.tiff,420,773,397,756,1
AgNOR_2916.tiff,552,772,512,744,2
AgNOR_2916.tiff,548,741,518,711,3
AgNOR_2916.tiff,598,689,543,651,2
AgNOR_2916.tiff,518,731,493,708,1
AgNOR_2916.tiff,563,758,540,737,0
AgNOR_2916.tiff,620,723,587,695,2
AgNOR_2916.tiff,599,788,560,763,1
AgNOR_2916.tiff,752,703,724,672,3
AgNOR_2916.tiff,742,744,710,714,2
AgNOR_2916.tiff,704,760,676,732,2
AgNOR_2916.tiff,733,783,713,762,0
AgNOR_2916.tiff,733,717,701,687,2
AgNOR_2916.tiff,828,745,770,721,1
AgNOR_2916.tiff,812,708,788,686,0
AgNOR_2916.tiff,796,787,760,758,4
AgNOR_2916.tiff,881,771,860,750,0
AgNOR_2916.tiff,872,706,850,685,0
AgNOR_2916.tiff,681,797,652,770,2
AgNOR_2916.tiff,908,786,883,758,1
AgNOR_2916.tiff,923,706,894,679,2
AgNOR_2916.tiff,929,741,898,716,2
AgNOR_2916.tiff,957,734,932,711,1
AgNOR_2916.tiff,978,761,953,739,0
AgNOR_2916.tiff,938,799,910,771,4
AgNOR_2916.tiff,977,805,945,774,5
AgNOR_2916.tiff,1000,823,974,795,3
AgNOR_2916.tiff,1001,746,978,725,2
AgNOR_2916.tiff,1071,782,1041,737,1
AgNOR_2916.tiff,1106,769,1072,739,1
AgNOR_2916.tiff,1059,827,1020,799,5
AgNOR_2916.tiff,969,844,943,815,3
AgNOR_2916.tiff,1150,784,1115,756,2
AgNOR_2916.tiff,1166,729,1125,702,5
AgNOR_2916.tiff,1140,709,1095,678,2
AgNOR_2916.tiff,1163,818,1141,798,1
AgNOR_2916.tiff,1238,696,1206,671,6
AgNOR_2916.tiff,1211,749,1186,722,3
AgNOR_2916.tiff,1190,751,1167,726,1
AgNOR_2916.tiff,1249,751,1221,719,2
AgNOR_2916.tiff,1266,824,1233,791,1
AgNOR_2916.tiff,1273,704,1248,661,1
AgNOR_2916.tiff,1350,733,1325,705,2
AgNOR_2916.tiff,1386,701,1356,676,1
AgNOR_2916.tiff,1344,761,1317,728,4
AgNOR_2916.tiff,1423,742,1394,713,3
AgNOR_2916.tiff,1472,684,1444,657,5
AgNOR_2916.tiff,1437,678,1406,655,3
AgNOR_2916.tiff,1448,769,1415,733,1
AgNOR_2916.tiff,1558,724,1534,700,3
AgNOR_2916.tiff,1565,837,1540,803,1
AgNOR_2916.tiff,1549,834,1521,787,3
AgNOR_2916.tiff,1529,846,1510,826,1
AgNOR_2916.tiff,1512,867,1474,839,1
AgNOR_2916.tiff,1453,893,1411,860,2
AgNOR_2916.tiff,1250,894,1223,867,0
AgNOR_2916.tiff,1166,900,1137,869,1
AgNOR_2916.tiff,1179,863,1156,845,0
AgNOR_2916.tiff,1130,895,1100,868,4
AgNOR_2916.tiff,1106,861,1078,831,1
AgNOR_2916.tiff,1083,870,1053,842,1
AgNOR_2916.tiff,1049,865,1015,831,4
AgNOR_2916.tiff,1050,902,1026,876,4
AgNOR_2916.tiff,1109,927,1085,899,3
AgNOR_2916.tiff,1005,852,975,825,3
AgNOR_2916.tiff,991,879,965,853,1
AgNOR_2916.tiff,1008,920,975,893,4
AgNOR_2916.tiff,1082,933,1052,904,4
AgNOR_2916.tiff,1151,858,1120,838,0
AgNOR_2916.tiff,1197,872,1179,851,1
AgNOR_2916.tiff,920,937,892,907,2
AgNOR_2916.tiff,899,876,869,847,2
AgNOR_2916.tiff,871,861,839,831,3
AgNOR_2916.tiff,924,843,902,823,1
AgNOR_2916.tiff,845,903,814,875,3
AgNOR_2916.tiff,869,910,844,883,3
AgNOR_2916.tiff,820,933,797,905,1
AgNOR_2916.tiff,797,880,769,852,1
AgNOR_2916.tiff,780,840,749,808,2
AgNOR_2916.tiff,838,845,816,821,0
AgNOR_2916.tiff,820,848,797,824,0
AgNOR_2916.tiff,797,850,766,828,2
AgNOR_2916.tiff,786,913,762,889,1
AgNOR_2916.tiff,760,903,733,875,3
AgNOR_2916.tiff,695,890,672,866,1
AgNOR_2916.tiff,746,848,716,818,4
AgNOR_2916.tiff,756,807,735,789,1
AgNOR_2916.tiff,743,925,717,898,5
AgNOR_2916.tiff,675,857,645,830,4
AgNOR_2916.tiff,642,828,613,795,3
AgNOR_2916.tiff,644,905,605,870,2
AgNOR_2916.tiff,633,926,607,899,1
AgNOR_2916.tiff,602,935,566,911,5
AgNOR_2916.tiff,564,908,532,887,2
AgNOR_2916.tiff,581,869,542,843,3
AgNOR_2916.tiff,565,844,530,804,4
AgNOR_2916.tiff,608,843,565,804,1
AgNOR_2916.tiff,647,873,622,849,2
AgNOR_2916.tiff,673,825,650,803,0
AgNOR_2916.tiff,685,819,667,799,0
AgNOR_2916.tiff,515,909,488,881,1
AgNOR_2916.tiff,514,863,486,830,2
AgNOR_2916.tiff,496,803,468,779,1
AgNOR_2916.tiff,509,820,487,803,0
AgNOR_2916.tiff,454,808,413,777,1
AgNOR_2916.tiff,433,855,403,825,2
AgNOR_2916.tiff,414,822,386,793,6
AgNOR_2916.tiff,411,903,378,880,1
AgNOR_2916.tiff,411,881,394,853,0
AgNOR_2916.tiff,435,881,420,858,0
AgNOR_2916.tiff,391,945,368,919,3
AgNOR_2916.tiff,343,896,326,871,0
AgNOR_2916.tiff,459,766,439,748,0
AgNOR_2916.tiff,479,837,460,807,1
AgNOR_2916.tiff,337,816,314,784,3
AgNOR_2916.tiff,307,822,290,802,0
AgNOR_2916.tiff,286,908,260,877,3
AgNOR_2916.tiff,258,888,229,861,6
AgNOR_2916.tiff,231,907,210,879,1
AgNOR_2916.tiff,249,939,205,909,2
AgNOR_2916.tiff,174,915,148,891,3
AgNOR_2916.tiff,373,900,346,880,1
AgNOR_2916.tiff,216,850,189,830,0
AgNOR_2916.tiff,191,833,167,816,2
AgNOR_2916.tiff,126,867,110,832,1
AgNOR_2916.tiff,109,821,80,794,2
AgNOR_2916.tiff,145,812,107,787,1
AgNOR_2916.tiff,150,794,131,778,2
AgNOR_2916.tiff,174,824,147,792,3
AgNOR_2916.tiff,219,803,201,785,1
AgNOR_2916.tiff,226,784,197,748,2
AgNOR_2916.tiff,104,887,79,866,1
AgNOR_2916.tiff,103,848,80,828,3
AgNOR_2916.tiff,26,815,0,786,2
AgNOR_2916.tiff,125,938,89,904,4
AgNOR_2916.tiff,221,981,196,947,3
AgNOR_2916.tiff,229,1014,206,991,1
AgNOR_2916.tiff,205,1001,187,984,1
AgNOR_2916.tiff,187,1001,139,956,5
AgNOR_2916.tiff,187,1042,139,991,4
AgNOR_2916.tiff,224,1068,188,1032,5
AgNOR_2916.tiff,135,1021,87,964,5
AgNOR_2916.tiff,143,991,105,950,3
AgNOR_2916.tiff,86,985,41,935,6
AgNOR_2916.tiff,65,1010,33,987,3
AgNOR_2916.tiff,84,1074,62,1053,1
AgNOR_2916.tiff,29,975,6,955,1
AgNOR_2916.tiff,34,1119,3,1092,4
AgNOR_2916.tiff,95,1151,60,1124,2
AgNOR_2916.tiff,134,1126,109,1103,1
AgNOR_2916.tiff,198,1098,161,1061,2
AgNOR_2916.tiff,230,1137,184,1088,5
AgNOR_2916.tiff,143,1174,111,1147,4
AgNOR_2916.tiff,170,1177,146,1162,1
AgNOR_2916.tiff,161,1159,110,1130,2
AgNOR_2916.tiff,65,1176,40,1156,1
AgNOR_2916.tiff,41,1177,10,1149,3
AgNOR_2916.tiff,34,1145,2,1121,3
AgNOR_2916.tiff,231,1162,208,1144,0
AgNOR_2916.tiff,238,1174,219,1157,0
AgNOR_2916.tiff,268,1129,240,1097,6
AgNOR_2916.tiff,254,1081,229,1048,1
AgNOR_2916.tiff,283,1081,254,1051,6
AgNOR_2916.tiff,312,1049,282,1022,1
AgNOR_2916.tiff,319,1082,291,1051,2
AgNOR_2916.tiff,352,1168,330,1142,0
AgNOR_2916.tiff,386,1140,354,1123,1
AgNOR_2916.tiff,421,1168,383,1116,2
AgNOR_2916.tiff,355,1038,328,1015,1
AgNOR_2916.tiff,297,1146,274,1116,1
AgNOR_2916.tiff,441,1107,401,1064,1
AgNOR_2916.tiff,384,1049,359,1023,0
AgNOR_2916.tiff,473,1032,444,996,5
AgNOR_2916.tiff,514,1137,489,1109,2
AgNOR_2916.tiff,606,1090,573,1058,3
AgNOR_2916.tiff,571,1075,552,1052,0
AgNOR_2916.tiff,486,1077,463,1054,0
AgNOR_2916.tiff,464,1088,439,1066,2
AgNOR_2916.tiff,275,1009,247,977,1
AgNOR_2916.tiff,316,996,285,968,2
AgNOR_2916.tiff,379,977,352,950,1
AgNOR_2916.tiff,541,990,512,961,4
AgNOR_2916.tiff,519,957,481,935,2
AgNOR_2916.tiff,567,956,541,930,1
AgNOR_2916.tiff,616,977,595,948,1
AgNOR_2916.tiff,639,976,617,950,2
AgNOR_2916.tiff,639,947,600,924,2
AgNOR_2916.tiff,692,950,649,932,2
AgNOR_2916.tiff,722,995,692,965,5
AgNOR_2916.tiff,744,1016,722,990,4
AgNOR_2916.tiff,780,997,754,967,3
AgNOR_2916.tiff,806,962,771,936,2
AgNOR_2916.tiff,752,1067,699,1027,3
AgNOR_2916.tiff,777,1029,755,1006,0
AgNOR_2916.tiff,782,1057,754,1034,1
AgNOR_2916.tiff,826,1022,794,992,3
AgNOR_2916.tiff,850,1002,821,972,3
AgNOR_2916.tiff,870,980,845,952,1
AgNOR_2916.tiff,812,979,792,957,1
AgNOR_2916.tiff,884,1004,855,979,1
AgNOR_2916.tiff,967,974,934,939,4
AgNOR_2916.tiff,980,1037,947,1006,3
AgNOR_2916.tiff,889,1037,852,1010,3
AgNOR_2916.tiff,902,1072,866,1042,2
AgNOR_2916.tiff,936,1027,906,1004,1
AgNOR_2916.tiff,1006,972,973,945,3
AgNOR_2916.tiff,999,1071,972,1050,1
AgNOR_2916.tiff,1032,958,1005,932,3
AgNOR_2916.tiff,1026,984,1004,958,1
AgNOR_2916.tiff,1051,990,1026,959,2
AgNOR_2916.tiff,1092,968,1064,942,2
AgNOR_2916.tiff,1114,996,1086,968,1
AgNOR_2916.tiff,1100,1067,1049,1030,4
AgNOR_2916.tiff,1034,1015,1005,992,1
AgNOR_2916.tiff,1035,1035,1009,1015,1
AgNOR_2916.tiff,1145,1074,1100,1048,3
AgNOR_2916.tiff,1172,962,1143,939,2
AgNOR_2916.tiff,1150,983,1121,954,3
AgNOR_2916.tiff,1139,1008,1111,978,4
AgNOR_2916.tiff,1178,1034,1157,1005,1
AgNOR_2916.tiff,1154,1023,1128,1006,2
AgNOR_2916.tiff,1266,1084,1230,1053,2
AgNOR_2916.tiff,1303,1089,1272,1060,3
AgNOR_2916.tiff,1320,1068,1289,1038,4
AgNOR_2916.tiff,1346,1041,1316,1014,3
AgNOR_2916.tiff,1336,1110,1306,1083,1
AgNOR_2916.tiff,1377,1123,1340,1094,3
AgNOR_2916.tiff,1384,1067,1355,1035,5
AgNOR_2916.tiff,1397,1107,1380,1089,0
AgNOR_2916.tiff,1317,1177,1243,1149,2
AgNOR_2916.tiff,1161,1148,1134,1127,0
AgNOR_2916.tiff,1158,1177,1117,1145,2
AgNOR_2916.tiff,1077,1131,1038,1101,3
AgNOR_2916.tiff,1018,1098,992,1077,3
AgNOR_2916.tiff,1017,1130,983,1106,2
AgNOR_2916.tiff,984,1145,957,1117,2
AgNOR_2916.tiff,924,1128,892,1093,1
AgNOR_2916.tiff,970,1177,911,1135,3
AgNOR_2916.tiff,920,1176,890,1156,0
AgNOR_2916.tiff,879,1177,854,1152,2
AgNOR_2916.tiff,834,1158,798,1131,5
AgNOR_2916.tiff,855,1135,832,1106,0
AgNOR_2916.tiff,981,1094,961,1071,0
AgNOR_2916.tiff,934,1111,915,1094,0
AgNOR_2916.tiff,782,1132,748,1104,1
AgNOR_2916.tiff,680,1101,631,1051,5
AgNOR_2916.tiff,485,1130,464,1097,2
AgNOR_2916.tiff,166,852,139,820,0
AgNOR_2916.tiff,39,847,15,820,1
AgNOR_2916.tiff,69,841,47,821,0
AgNOR_2916.tiff,415,925,394,906,0
AgNOR_2916.tiff,448,1002,423,963,2
AgNOR_2916.tiff,612,823,586,792,3
AgNOR_2916.tiff,953,893,924,859,1
AgNOR_2916.tiff,958,1002,920,965,1
AgNOR_2916.tiff,854,955,815,938,0
AgNOR_2916.tiff,831,973,810,953,0
AgNOR_2916.tiff,1209,968,1175,944,3
AgNOR_2916.tiff,1213,999,1186,967,3
AgNOR_2916.tiff,1300,960,1254,939,1
AgNOR_2916.tiff,1276,965,1231,939,1
AgNOR_2916.tiff,1276,989,1247,964,0
AgNOR_2916.tiff,1288,1021,1265,994,0
AgNOR_2916.tiff,1259,1021,1238,990,1
AgNOR_2916.tiff,1232,1034,1209,1015,0
AgNOR_2916.tiff,1202,1046,1179,1029,0
AgNOR_2916.tiff,1381,937,1354,914,0
AgNOR_2916.tiff,1341,1069,1318,1046,1
AgNOR_2916.tiff,1515,929,1486,901,1
AgNOR_2916.tiff,1534,969,1504,938,2
AgNOR_2916.tiff,1541,920,1517,898,2
AgNOR_2916.tiff,1569,919,1543,895,2
AgNOR_2916.tiff,1569,991,1534,963,3
AgNOR_2916.tiff,1569,1004,1552,982,1
AgNOR_2916.tiff,1561,952,1540,927,0
AgNOR_2916.tiff,1433,1066,1412,1046,0
AgNOR_2916.tiff,1538,769,1515,749,0
AgNOR_2916.tiff,1507,753,1489,733,0
AgNOR_2916.tiff,1199,780,1157,757,2
AgNOR_2916.tiff,815,811,781,783,4
AgNOR_2916.tiff,830,783,811,766,2
AgNOR_2916.tiff,832,801,816,785,0
AgNOR_2916.tiff,781,864,759,845,1
AgNOR_2916.tiff,743,763,728,745,0
AgNOR_2916.tiff,841,820,821,802,0
AgNOR_2916.tiff,325,780,303,758,1
AgNOR_2916.tiff,116,757,91,727,3
AgNOR_2916.tiff,917,606,878,588,2
AgNOR_2916.tiff,1403,629,1378,603,1
AgNOR_2916.tiff,1325,511,1298,487,0
AgNOR_2916.tiff,1380,526,1351,496,1
AgNOR_2916.tiff,1072,477,1033,444,3
AgNOR_2916.tiff,1086,500,1066,482,0
AgNOR_2916.tiff,1009,597,991,578,0
AgNOR_2916.tiff,1160,433,1133,405,1
AgNOR_2916.tiff,1050,432,1020,403,2
AgNOR_2916.tiff,845,491,816,472,2
AgNOR_2916.tiff,574,566,546,543,1
AgNOR_2916.tiff,625,566,601,544,3
AgNOR_2916.tiff,857,32,834,5,0
AgNOR_2916.tiff,215,57,186,33,0
AgNOR_2916.tiff,151,112,126,89,0
AgNOR_2916.tiff,101,83,74,64,0
AgNOR_2916.tiff,75,59,49,42,0
AgNOR_2916.tiff,72,43,52,24,0
AgNOR_2916.tiff,219,105,196,85,1
AgNOR_2916.tiff,277,81,252,62,0
AgNOR_2916.tiff,139,72,120,54,0
AgNOR_2916.tiff,157,63,138,47,0
AgNOR_2916.tiff,84,100,62,81,0
AgNOR_2921.tiff,17,52,0,24,1
AgNOR_2921.tiff,64,50,36,20,2
AgNOR_2921.tiff,43,93,6,57,2
AgNOR_2921.tiff,135,62,107,34,1
AgNOR_2921.tiff,161,71,135,41,2
AgNOR_2921.tiff,117,135,93,107,1
AgNOR_2921.tiff,156,122,133,100,2
AgNOR_2921.tiff,96,156,68,131,1
AgNOR_2921.tiff,126,174,105,143,2
AgNOR_2921.tiff,168,165,142,136,4
AgNOR_2921.tiff,197,187,173,165,0
AgNOR_2921.tiff,162,203,136,174,1
AgNOR_2921.tiff,232,209,203,179,1
AgNOR_2921.tiff,95,83,66,52,4
AgNOR_2921.tiff,229,70,209,50,0
AgNOR_2921.tiff,243,114,221,89,1
AgNOR_2921.tiff,280,161,253,132,1
AgNOR_2921.tiff,316,149,292,124,1
AgNOR_2921.tiff,329,92,296,65,4
AgNOR_2921.tiff,300,197,277,174,1
AgNOR_2921.tiff,338,45,306,15,4
AgNOR_2921.tiff,384,38,349,8,1
AgNOR_2921.tiff,360,75,337,50,1
AgNOR_2921.tiff,399,97,367,66,2
AgNOR_2921.tiff,377,134,345,106,1
AgNOR_2921.tiff,414,144,387,110,3
AgNOR_2921.tiff,385,174,354,146,0
AgNOR_2921.tiff,448,61,418,38,2
AgNOR_2921.tiff,447,20,411,0,3
AgNOR_2921.tiff,505,44,465,16,4
AgNOR_2921.tiff,482,84,450,53,3
AgNOR_2921.tiff,479,161,450,130,4
AgNOR_2921.tiff,549,58,517,24,4
AgNOR_2921.tiff,582,46,554,20,0
AgNOR_2921.tiff,592,88,566,66,1
AgNOR_2921.tiff,622,126,595,98,1
AgNOR_2921.tiff,533,141,503,112,1
AgNOR_2921.tiff,574,184,543,152,2
AgNOR_2921.tiff,632,176,596,152,0
AgNOR_2921.tiff,664,65,627,34,0
AgNOR_2921.tiff,670,26,645,4,0
AgNOR_2921.tiff,734,60,702,28,1
AgNOR_2921.tiff,752,137,718,109,2
AgNOR_2921.tiff,781,111,752,83,2
AgNOR_2921.tiff,832,88,802,58,4
AgNOR_2921.tiff,859,112,833,78,3
AgNOR_2921.tiff,752,16,726,0,1
AgNOR_2921.tiff,886,45,856,20,1
AgNOR_2921.tiff,895,80,862,51,3
AgNOR_2921.tiff,895,138,867,111,2
AgNOR_2921.tiff,942,101,910,72,2
AgNOR_2921.tiff,909,107,881,82,1
AgNOR_2921.tiff,897,172,861,143,1
AgNOR_2921.tiff,957,155,926,128,0
AgNOR_2921.tiff,993,95,961,65,2
AgNOR_2921.tiff,986,56,962,28,0
AgNOR_2921.tiff,1000,151,969,119,3
AgNOR_2921.tiff,1032,180,1001,153,1
AgNOR_2921.tiff,993,183,957,156,1
AgNOR_2921.tiff,1064,180,1039,154,2
AgNOR_2921.tiff,1081,139,1055,111,1
AgNOR_2921.tiff,997,27,968,1,2
AgNOR_2921.tiff,1118,108,1088,77,2
AgNOR_2921.tiff,1119,172,1091,149,0
AgNOR_2921.tiff,1203,33,1177,12,1
AgNOR_2921.tiff,1242,58,1213,28,1
AgNOR_2921.tiff,1256,145,1228,123,1
AgNOR_2921.tiff,1197,115,1170,89,0
AgNOR_2921.tiff,1221,145,1194,121,0
AgNOR_2921.tiff,1185,77,1158,55,0
AgNOR_2921.tiff,1294,56,1262,28,1
AgNOR_2921.tiff,1328,27,1298,0,1
AgNOR_2921.tiff,1360,45,1326,15,4
AgNOR_2921.tiff,1313,151,1270,108,5
AgNOR_2921.tiff,1406,37,1369,10,1
AgNOR_2921.tiff,1496,29,1466,0,2
AgNOR_2921.tiff,1539,31,1514,5,0
AgNOR_2921.tiff,1509,56,1486,35,0
AgNOR_2921.tiff,1522,104,1494,71,2
AgNOR_2921.tiff,1486,88,1455,57,2
AgNOR_2921.tiff,1519,196,1487,164,4
AgNOR_2921.tiff,1488,162,1455,135,4
AgNOR_2921.tiff,1478,195,1449,167,2
AgNOR_2921.tiff,1519,248,1491,217,0
AgNOR_2921.tiff,1387,207,1357,179,2
AgNOR_2921.tiff,1417,244,1389,213,0
AgNOR_2921.tiff,1356,237,1323,199,0
AgNOR_2921.tiff,1364,266,1332,237,2
AgNOR_2921.tiff,1414,110,1381,81,2
AgNOR_2921.tiff,1550,343,1520,311,2
AgNOR_2921.tiff,1518,346,1485,316,2
AgNOR_2921.tiff,1485,315,1457,285,1
AgNOR_2921.tiff,1500,288,1467,259,2
AgNOR_2921.tiff,1445,383,1409,352,4
AgNOR_2921.tiff,1353,394,1321,365,4
AgNOR_2921.tiff,1378,407,1351,386,1
AgNOR_2921.tiff,1407,356,1371,328,6
AgNOR_2921.tiff,1384,322,1355,292,2
AgNOR_2921.tiff,1335,317,1302,283,1
AgNOR_2921.tiff,1308,358,1275,324,2
AgNOR_2921.tiff,1293,396,1267,370,0
AgNOR_2921.tiff,1289,315,1260,285,1
AgNOR_2921.tiff,1266,252,1240,224,1
AgNOR_2921.tiff,1228,248,1197,219,1
AgNOR_2921.tiff,1203,286,1177,261,1
AgNOR_2921.tiff,1240,345,1214,318,2
AgNOR_2921.tiff,1272,374,1235,343,4
AgNOR_2921.tiff,1225,382,1199,353,2
AgNOR_2921.tiff,1209,347,1183,320,0
AgNOR_2921.tiff,1177,360,1147,337,0
AgNOR_2921.tiff,1193,395,1164,370,1
AgNOR_2921.tiff,1127,355,1102,332,1
AgNOR_2921.tiff,1136,328,1112,303,1
AgNOR_2921.tiff,1141,289,1118,268,0
AgNOR_2921.tiff,1326,255,1303,231,0
AgNOR_2921.tiff,1171,226,1143,206,1
AgNOR_2921.tiff,1140,224,1115,207,2
AgNOR_2921.tiff,1118,254,1090,223,1
AgNOR_2921.tiff,1059,254,1033,230,1
AgNOR_2921.tiff,1081,235,1052,210,0
AgNOR_2921.tiff,1007,273,975,240,3
AgNOR_2921.tiff,1044,305,1016,279,2
AgNOR_2921.tiff,1071,329,1041,302,3
AgNOR_2921.tiff,1100,386,1069,356,2
AgNOR_2921.tiff,1051,395,1024,371,1
AgNOR_2921.tiff,993,369,962,340,1
AgNOR_2921.tiff,1008,322,980,293,0
AgNOR_2921.tiff,1037,346,1008,318,0
AgNOR_2921.tiff,1168,265,1139,238,0
AgNOR_2921.tiff,1002,230,972,202,2
AgNOR_2921.tiff,950,288,921,262,1
AgNOR_2921.tiff,979,309,952,287,1
AgNOR_2921.tiff,952,345,906,322,1
AgNOR_2921.tiff,901,352,871,318,2
AgNOR_2921.tiff,859,353,832,322,2
AgNOR_2921.tiff,873,320,848,289,1
AgNOR_2921.tiff,823,316,799,286,3
AgNOR_2921.tiff,846,270,816,234,4
AgNOR_2921.tiff,830,232,803,204,1
AgNOR_2921.tiff,801,365,765,331,3
AgNOR_2921.tiff,787,302,754,270,2
AgNOR_2921.tiff,874,233,843,204,0
AgNOR_2921.tiff,745,382,716,354,1
AgNOR_2921.tiff,749,325,722,298,0
AgNOR_2921.tiff,718,326,694,299,1
AgNOR_2921.tiff,738,294,708,262,1
AgNOR_2921.tiff,706,254,677,227,4
AgNOR_2921.tiff,669,283,641,247,3
AgNOR_2921.tiff,638,332,608,300,2
AgNOR_2921.tiff,611,365,587,340,1
AgNOR_2921.tiff,579,354,554,324,0
AgNOR_2921.tiff,627,276,602,250,1
AgNOR_2921.tiff,635,247,603,220,4
AgNOR_2921.tiff,670,242,650,217,1
AgNOR_2921.tiff,740,201,714,175,0
AgNOR_2921.tiff,596,263,570,234,0
AgNOR_2921.tiff,545,205,520,185,0
AgNOR_2921.tiff,460,217,424,181,5
AgNOR_2921.tiff,469,262,439,234,4
AgNOR_2921.tiff,453,320,426,294,0
AgNOR_2921.tiff,489,360,458,330,1
AgNOR_2921.tiff,684,351,656,325,1
AgNOR_2921.tiff,427,247,400,216,2
AgNOR_2921.tiff,352,271,323,243,1
AgNOR_2921.tiff,299,263,270,230,1
AgNOR_2921.tiff,265,254,238,229,0
AgNOR_2921.tiff,255,294,226,261,0
AgNOR_2921.tiff,211,289,187,263,0
AgNOR_2921.tiff,220,244,193,217,0
AgNOR_2921.tiff,201,343,174,313,1
AgNOR_2921.tiff,276,321,252,298,0
AgNOR_2921.tiff,344,349,317,322,1
AgNOR_2921.tiff,169,254,142,225,1
AgNOR_2921.tiff,167,315,141,285,1
AgNOR_2921.tiff,121,318,94,295,1
AgNOR_2921.tiff,77,260,47,233,0
AgNOR_2921.tiff,97,326,71,305,0
AgNOR_2921.tiff,43,289,16,265,1
AgNOR_2921.tiff,36,339,7,318,2
AgNOR_2921.tiff,26,360,0,336,4
AgNOR_2921.tiff,162,375,133,348,1
AgNOR_2921.tiff,65,394,36,364,1
AgNOR_2921.tiff,38,434,9,407,1
AgNOR_2921.tiff,94,420,73,398,0
AgNOR_2921.tiff,47,494,21,469,0
AgNOR_2921.tiff,96,501,66,473,1
AgNOR_2921.tiff,144,449,117,426,1
AgNOR_2921.tiff,139,498,110,470,2
AgNOR_2921.tiff,171,516,145,490,2
AgNOR_2921.tiff,217,444,189,413,3
AgNOR_2921.tiff,214,399,188,373,1
AgNOR_2921.tiff,234,411,210,388,0
AgNOR_2921.tiff,122,527,91,498,1
AgNOR_2921.tiff,237,503,209,480,1
AgNOR_2921.tiff,243,369,219,346,0
AgNOR_2921.tiff,279,440,248,406,2
AgNOR_2921.tiff,359,456,333,427,4
AgNOR_2921.tiff,327,498,305,479,0
AgNOR_2921.tiff,360,498,338,473,1
AgNOR_2921.tiff,351,526,325,502,3
AgNOR_2921.tiff,384,491,358,469,1
AgNOR_2921.tiff,429,501,403,476,1
AgNOR_2921.tiff,453,439,428,411,1
AgNOR_2921.tiff,483,422,451,394,1
AgNOR_2921.tiff,419,462,391,434,1
AgNOR_2921.tiff,398,444,368,421,1
AgNOR_2921.tiff,394,417,365,393,1
AgNOR_2921.tiff,356,419,329,395,0
AgNOR_2921.tiff,516,531,488,505,2
AgNOR_2921.tiff,485,506,463,481,1
AgNOR_2921.tiff,558,493,525,461,2
AgNOR_2921.tiff,579,457,548,428,0
AgNOR_2921.tiff,521,390,493,364,1
AgNOR_2921.tiff,634,426,601,397,1
AgNOR_2921.tiff,661,461,632,429,3
AgNOR_2921.tiff,617,466,591,441,2
AgNOR_2921.tiff,682,492,649,461,1
AgNOR_2921.tiff,665,525,633,497,3
AgNOR_2921.tiff,629,529,608,499,0
AgNOR_2921.tiff,706,474,678,446,2
AgNOR_2921.tiff,707,414,679,384,1
AgNOR_2921.tiff,669,399,646,362,1
AgNOR_2921.tiff,486,458,455,432,1
AgNOR_2921.tiff,729,451,706,426,0
AgNOR_2921.tiff,762,459,737,428,1
AgNOR_2921.tiff,784,483,753,454,1
AgNOR_2921.tiff,725,511,694,480,1
AgNOR_2921.tiff,765,518,739,496,0
AgNOR_2921.tiff,808,424,783,402,0
AgNOR_2921.tiff,868,425,843,402,0
AgNOR_2921.tiff,910,438,879,406,2
AgNOR_2921.tiff,914,502,881,475,1
AgNOR_2921.tiff,871,468,840,436,2
AgNOR_2921.tiff,841,499,812,476,1
AgNOR_2921.tiff,830,472,787,440,4
AgNOR_2921.tiff,950,406,909,380,1
AgNOR_2921.tiff,984,436,950,401,1
AgNOR_2921.tiff,958,501,925,470,3
AgNOR_2921.tiff,1024,389,1003,367,1
AgNOR_2921.tiff,1071,458,1045,434,0
AgNOR_2921.tiff,1045,493,1021,469,0
AgNOR_2921.tiff,1070,516,1042,488,4
AgNOR_2921.tiff,988,391,967,370,0
AgNOR_2921.tiff,1086,422,1065,395,1
AgNOR_2921.tiff,1106,472,1075,440,1
AgNOR_2921.tiff,1142,487,1109,452,3
AgNOR_2921.tiff,1172,436,1140,403,1
AgNOR_2921.tiff,1229,467,1198,431,3
